[('city', '=', 'Amsterdam')]
[('temperature', '<', 19), ('city', '=', 'Budapest')]
[('temperature', '=', 29), ('city', '=', 'Budapest')]
[('temperature', '=', 24), ('city', '=', 'Madrid')]
[('temperature', '<', 30), ('city', '=', 'Rome')]
[('temperature', '>', 17), ('city', '=', 'Bucharest')]
[('temperature', '<', 13), ('city', '=', 'London')]
[('temperature', '<=', 34), ('city', '=', 'Madrid')]
[('temperature', '>=', 35), ('city', '=', 'Budapest')]
[('temperature', '=', 12), ('city', '=', 'Madrid')]
[('temperature', '<=', 17), ('city', '=', 'Amsterdam')]
[('temperature', '<', 30), ('city', '=', 'Madrid')]
[('temperature', '>=', 12), ('city', '=', 'London')]
[('temperature', '>=', 32), ('city', '=', 'Rome')]
[('temperature', '<=', 9), ('city', '=', 'Bucharest')]
[('temperature', '<', 7), ('city', '=', 'London')]
[('temperature', '<=', 22), ('city', '=', 'Amsterdam')]
[('temperature', '<=', 35), ('city', '=', 'Bucharest')]
[('temperature', '<=', 16), ('city', '=', 'Bucharest')]
[('temperature', '>', 30), ('city', '=', 'Berlin')]
[('temperature', '=', 4), ('city', '=', 'Amsterdam')]
[('temperature', '>', 15), ('city', '=', 'Berlin')]
[('temperature', '>=', 34), ('city', '=', 'Rome')]
[('temperature', '>', 9), ('city', '=', 'Bucharest')]
[('temperature', '<=', 10), ('city', '=', 'London')]
[('temperature', '=', 9), ('city', '=', 'Amsterdam')]
[('temperature', '=', 18), ('city', '=', 'London')]
[('temperature', '>=', 18), ('city', '=', 'Budapest')]
[('temperature', '<=', 21), ('city', '=', 'Amsterdam')]
[('temperature', '<=', 8), ('city', '=', 'Rome')]
[('temperature', '<=', 34), ('city', '=', 'Madrid')]
[('temperature', '<=', 22), ('city', '=', 'Budapest')]
[('temperature', '=', 15), ('city', '=', 'Rome')]
[('temperature', '>', 23), ('city', '=', 'Amsterdam')]
[('temperature', '<', 6), ('city', '=', 'London')]
[('temperature', '>', 3), ('city', '=', 'London')]
[('temperature', '<', 33), ('city', '=', 'Bucharest')]
[('temperature', '<', 2), ('city', '=', 'Bucharest')]
[('temperature', '<=', 27), ('city', '=', 'Budapest')]
[('temperature', '>', 7), ('city', '=', 'Amsterdam')]
[('temperature', '>', 18), ('city', '=', 'Amsterdam')]
[('temperature', '>', 33), ('city', '=', 'Rome')]
[('temperature', '>', 24), ('city', '=', 'Berlin')]
[('temperature', '<=', 32), ('city', '=', 'Rome')]
[('temperature', '<=', 35), ('city', '=', 'London')]
[('temperature', '=', 33), ('city', '=', 'Bucharest')]
[('temperature', '<=', 12), ('city', '=', 'London')]
[('temperature', '=', 3), ('city', '=', 'Amsterdam')]
[('temperature', '>', 14), ('city', '=', 'London')]
[('temperature', '>', 13), ('city', '=', 'Madrid')]
[('temperature', '<', 12), ('city', '=', 'Berlin')]
[('temperature', '>=', 31), ('city', '=', 'Berlin')]
[('temperature', '<', 30), ('city', '=', 'Budapest')]
[('temperature', '<', 2), ('city', '=', 'Madrid')]
[('temperature', '>', 14), ('city', '=', 'Rome')]
[('temperature', '<', 14), ('city', '=', 'Bucharest')]
[('temperature', '<', 35), ('city', '=', 'Rome')]
[('temperature', '<', 9), ('city', '=', 'Madrid')]
[('temperature', '>', 19), ('city', '=', 'Madrid')]
[('temperature', '>=', 27), ('city', '=', 'London')]
[('temperature', '>=', 17), ('city', '=', 'Budapest')]
[('temperature', '>', 1), ('city', '=', 'Berlin')]
[('temperature', '<=', 1), ('city', '=', 'Rome')]
[('temperature', '>=', 28), ('city', '=', 'London')]
[('temperature', '>', 11), ('city', '=', 'Rome')]
[('temperature', '>', 15), ('city', '=', 'Bucharest')]
[('temperature', '=', 29), ('city', '=', 'Amsterdam')]
[('temperature', '<', 0), ('city', '=', 'Rome')]
[('temperature', '=', 12), ('city', '=', 'Amsterdam')]
[('temperature', '>=', 35), ('city', '=', 'London')]
[('temperature', '=', 32), ('city', '=', 'Rome')]
[('temperature', '<', 16), ('city', '=', 'Budapest')]
[('temperature', '=', 5), ('city', '=', 'Bucharest')]
[('temperature', '>', 1), ('city', '=', 'Rome')]
[('temperature', '=', 34), ('city', '=', 'Madrid')]
[('temperature', '>', 19), ('city', '=', 'Berlin')]
[('temperature', '>=', 32), ('city', '=', 'Bucharest')]
[('temperature', '<', 33), ('city', '=', 'London')]
[('temperature', '>', 5), ('city', '=', 'Rome')]
[('temperature', '>', 18), ('city', '=', 'Madrid')]
[('temperature', '=', 1), ('city', '=', 'Budapest')]
[('temperature', '>=', 1), ('city', '=', 'Madrid')]
[('temperature', '=', 22), ('city', '=', 'Berlin')]
[('temperature', '=', 1), ('city', '=', 'Madrid')]
[('temperature', '>', 2), ('city', '=', 'Madrid')]
[('temperature', '>', 5), ('city', '=', 'Bucharest')]
[('temperature', '>', 14), ('city', '=', 'Amsterdam')]
[('temperature', '>', 23), ('city', '=', 'Amsterdam')]
[('temperature', '<=', 30), ('city', '=', 'Bucharest')]
[('temperature', '<=', 17), ('city', '=', 'Amsterdam')]
[('temperature', '<', 33), ('city', '=', 'Rome')]
[('temperature', '>=', 25), ('city', '=', 'Rome')]
[('temperature', '<=', 3), ('city', '=', 'Bucharest')]
[('temperature', '>=', 6), ('city', '=', 'Berlin')]
[('temperature', '<', 34), ('city', '=', 'Rome')]
[('temperature', '<=', 19), ('city', '=', 'Amsterdam')]
[('temperature', '<', 9), ('city', '=', 'Madrid')]
[('temperature', '=', 23), ('city', '=', 'London')]
[('temperature', '>=', 13), ('city', '=', 'Budapest')]
[('temperature', '<', 33), ('city', '=', 'Berlin')]
[('temperature', '>=', 25), ('city', '=', 'Rome')]
[('temperature', '=', 27), ('city', '=', 'Amsterdam')]
[('temperature', '<=', 26), ('city', '=', 'Amsterdam')]
[('temperature', '=', 28), ('city', '=', 'London')]
[('temperature', '<=', 5), ('city', '=', 'Amsterdam')]
[('temperature', '<', 12), ('city', '=', 'Bucharest')]
[('temperature', '=', 31), ('city', '=', 'London')]
[('temperature', '>', 6), ('city', '=', 'London')]
[('temperature', '<', 31), ('city', '=', 'Rome')]
[('temperature', '>', 2), ('city', '=', 'Budapest')]
[('temperature', '<=', 22), ('city', '=', 'Bucharest')]
[('temperature', '>', 32), ('city', '=', 'London')]
[('temperature', '=', 18), ('city', '=', 'Madrid')]
[('temperature', '<=', 31), ('city', '=', 'London')]
[('temperature', '>=', 28), ('city', '=', 'Madrid')]
[('temperature', '<=', 29), ('city', '=', 'Berlin')]
[('temperature', '<=', 5), ('city', '=', 'Berlin')]
[('temperature', '<=', 0), ('city', '=', 'Rome')]
[('temperature', '<=', 18), ('city', '=', 'Bucharest')]
[('temperature', '>', 27), ('city', '=', 'Berlin')]
[('temperature', '=', 2), ('city', '=', 'Budapest')]
[('temperature', '<=', 30), ('city', '=', 'London')]
[('temperature', '=', 17), ('city', '=', 'Rome')]
[('temperature', '<', 12), ('city', '=', 'Madrid')]
[('temperature', '=', 6), ('city', '=', 'Budapest')]
[('temperature', '=', 26), ('city', '=', 'Bucharest')]
[('temperature', '>=', 2), ('city', '=', 'Budapest')]
[('temperature', '=', 7), ('city', '=', 'Bucharest')]
[('temperature', '>', 24), ('city', '=', 'Rome')]
[('temperature', '>', 5), ('city', '=', 'Amsterdam')]
[('temperature', '>', 12), ('city', '=', 'Bucharest')]
[('temperature', '>', 34), ('city', '=', 'Madrid')]
[('temperature', '<', 23), ('city', '=', 'Bucharest')]
[('temperature', '>=', 17), ('city', '=', 'Amsterdam')]
[('temperature', '>=', 10), ('city', '=', 'Madrid')]
[('temperature', '>=', 28), ('city', '=', 'London')]
[('temperature', '>=', 31), ('city', '=', 'Rome')]
[('temperature', '>=', 23), ('city', '=', 'Madrid')]
[('temperature', '>=', 5), ('city', '=', 'Madrid')]
[('temperature', '<=', 32), ('city', '=', 'Madrid')]
[('temperature', '>=', 27), ('city', '=', 'Bucharest')]
[('temperature', '>', 3), ('city', '=', 'Berlin')]
[('temperature', '=', 34), ('city', '=', 'Rome')]
[('temperature', '=', 8), ('city', '=', 'Budapest')]
[('temperature', '>=', 34), ('city', '=', 'Berlin')]
[('temperature', '=', 12), ('city', '=', 'Bucharest')]
[('temperature', '<=', 21), ('city', '=', 'Bucharest')]
[('temperature', '>', 34), ('city', '=', 'Budapest')]
[('temperature', '>', 19), ('city', '=', 'Amsterdam')]
[('temperature', '<', 12), ('city', '=', 'Amsterdam')]
[('temperature', '<=', 22), ('city', '=', 'Amsterdam')]
[('temperature', '=', 35), ('city', '=', 'Amsterdam')]
[('temperature', '<', 32), ('city', '=', 'London')]
[('temperature', '<', 11), ('city', '=', 'Budapest')]
[('temperature', '>', 35), ('city', '=', 'Berlin')]
[('temperature', '<', 25), ('city', '=', 'Bucharest')]
[('temperature', '<=', 34), ('city', '=', 'London')]
[('temperature', '<=', 23), ('city', '=', 'Bucharest')]
[('temperature', '=', 27), ('city', '=', 'Budapest')]
[('temperature', '>', 11), ('city', '=', 'Bucharest')]
[('temperature', '<', 12), ('city', '=', 'Bucharest')]
[('temperature', '=', 21), ('city', '=', 'Amsterdam')]
[('temperature', '<=', 18), ('city', '=', 'Rome')]
[('temperature', '=', 22), ('city', '=', 'London')]
[('temperature', '>=', 26), ('city', '=', 'Amsterdam')]
[('temperature', '<=', 23), ('city', '=', 'London')]
[('temperature', '=', 30), ('city', '=', 'Rome')]
[('temperature', '>=', 2), ('city', '=', 'Rome')]
[('temperature', '=', 23), ('city', '=', 'London')]
[('temperature', '<', 29), ('city', '=', 'Berlin')]
[('temperature', '>=', 2), ('city', '=', 'Bucharest')]
[('temperature', '>', 2), ('city', '=', 'Rome')]
[('temperature', '=', 15), ('city', '=', 'London')]
[('temperature', '=', 7), ('city', '=', 'Bucharest')]
[('temperature', '<', 29), ('city', '=', 'Budapest')]
[('temperature', '=', 1), ('city', '=', 'Berlin')]
[('temperature', '>=', 23), ('city', '=', 'Madrid')]
[('temperature', '<=', 9), ('city', '=', 'Rome')]
[('temperature', '<', 6), ('city', '=', 'Rome')]
[('temperature', '<', 32), ('city', '=', 'Madrid')]
[('temperature', '>', 10), ('city', '=', 'Amsterdam')]
[('temperature', '>', 30), ('city', '=', 'Madrid')]
[('temperature', '>=', 6), ('city', '=', 'Budapest')]
[('temperature', '>=', 35), ('city', '=', 'Madrid')]
[('temperature', '<=', 13), ('city', '=', 'Amsterdam')]
[('temperature', '>', 17), ('city', '=', 'Budapest')]
[('temperature', '>', 6), ('city', '=', 'Madrid')]
[('temperature', '<=', 9), ('city', '=', 'Berlin')]
[('temperature', '=', 25), ('city', '=', 'Berlin')]
[('temperature', '<', 2), ('city', '=', 'Budapest')]
[('temperature', '>=', 12), ('city', '=', 'Berlin')]
[('temperature', '<', 29), ('city', '=', 'Budapest')]
[('temperature', '>=', 19), ('city', '=', 'Bucharest')]
[('temperature', '<', 33), ('city', '=', 'Madrid')]
[('temperature', '<', 7), ('city', '=', 'Rome')]
[('temperature', '>=', 32), ('city', '=', 'Berlin')]
[('temperature', '>=', 13), ('city', '=', 'Rome')]
[('temperature', '>', 22), ('city', '=', 'Berlin')]
[('temperature', '>', 18), ('city', '=', 'Budapest')]
[('temperature', '<', 26), ('city', '=', 'Rome')]
[('temperature', '>', 17), ('city', '=', 'Berlin')]
[('temperature', '>', 23), ('city', '=', 'London')]
[('temperature', '>', 2), ('city', '=', 'London')]
[('temperature', '<=', 28), ('city', '=', 'Amsterdam')]
[('temperature', '=', 2), ('city', '=', 'Rome')]
[('temperature', '>', 14), ('city', '=', 'Amsterdam')]
[('temperature', '<', 4), ('city', '=', 'Berlin')]
[('temperature', '=', 35), ('city', '=', 'Berlin')]
[('temperature', '<', 10), ('city', '=', 'London')]
[('temperature', '>=', 13), ('city', '=', 'Bucharest')]
[('temperature', '>', 13), ('city', '=', 'Budapest')]
[('temperature', '>=', 29), ('city', '=', 'Madrid')]
[('temperature', '<=', 3), ('city', '=', 'Amsterdam')]
[('temperature', '=', 16), ('city', '=', 'Madrid')]
[('temperature', '<', 15), ('city', '=', 'London')]
[('temperature', '<=', 23), ('city', '=', 'London')]
[('temperature', '=', 19), ('city', '=', 'Budapest')]
[('temperature', '>', 31), ('city', '=', 'Amsterdam')]
[('temperature', '<=', 20), ('city', '=', 'Rome')]
[('temperature', '>=', 0), ('city', '=', 'Madrid')]
[('temperature', '>', 32), ('city', '=', 'Amsterdam')]
[('temperature', '=', 29), ('city', '=', 'Budapest')]
[('temperature', '<', 6), ('city', '=', 'Amsterdam')]
[('temperature', '<', 29), ('city', '=', 'Budapest')]
[('temperature', '=', 19), ('city', '=', 'Madrid')]
[('temperature', '>=', 4), ('city', '=', 'Madrid')]
[('temperature', '<=', 13), ('city', '=', 'Bucharest')]
[('temperature', '<=', 11), ('city', '=', 'Bucharest')]
[('temperature', '>', 21), ('city', '=', 'Berlin')]
[('temperature', '>=', 24), ('city', '=', 'Budapest')]
[('temperature', '<=', 17), ('city', '=', 'Berlin')]
[('temperature', '=', 35), ('city', '=', 'Bucharest')]
[('temperature', '<', 29), ('city', '=', 'Madrid')]
[('temperature', '<', 1), ('city', '=', 'Amsterdam')]
[('temperature', '<=', 24), ('city', '=', 'Budapest')]
[('temperature', '<', 31), ('city', '=', 'Berlin')]
[('temperature', '>', 19), ('city', '=', 'London')]
[('temperature', '<', 26), ('city', '=', 'Amsterdam')]
[('temperature', '>=', 8), ('city', '=', 'Rome')]
[('temperature', '<', 28), ('city', '=', 'Rome')]
[('temperature', '>', 0), ('city', '=', 'London')]
[('temperature', '=', 15), ('city', '=', 'London')]
[('temperature', '=', 31), ('city', '=', 'Budapest')]
[('temperature', '=', 1), ('city', '=', 'Madrid')]
[('temperature', '<=', 3), ('city', '=', 'Amsterdam')]
[('temperature', '=', 33), ('city', '=', 'Madrid')]
[('temperature', '>=', 21), ('city', '=', 'London')]
[('temperature', '<', 12), ('city', '=', 'Budapest')]
[('temperature', '>', 31), ('city', '=', 'Amsterdam')]
[('temperature', '<', 8), ('city', '=', 'Bucharest')]
[('temperature', '<', 33), ('city', '=', 'Bucharest')]
[('temperature', '<', 12), ('city', '=', 'Madrid')]
[('temperature', '<', 11), ('city', '=', 'Rome')]
[('temperature', '=', 31), ('city', '=', 'London')]
[('temperature', '<', 13), ('city', '=', 'Madrid')]
[('temperature', '>', 17), ('city', '=', 'Amsterdam')]
[('temperature', '<', 33), ('city', '=', 'Budapest')]
[('temperature', '>', 26), ('city', '=', 'Budapest')]
[('temperature', '<=', 34), ('city', '=', 'Rome')]
[('temperature', '>', 5), ('city', '=', 'Budapest')]
[('temperature', '=', 2), ('city', '=', 'London')]
[('temperature', '<', 3), ('city', '=', 'Amsterdam')]
[('temperature', '=', 9), ('city', '=', 'Amsterdam')]
[('temperature', '<', 11), ('city', '=', 'Bucharest')]
[('temperature', '=', 16), ('city', '=', 'Berlin')]
[('temperature', '>', 17), ('city', '=', 'Amsterdam')]
[('temperature', '<', 11), ('city', '=', 'Berlin')]
[('temperature', '>', 7), ('city', '=', 'Budapest')]
[('temperature', '=', 15), ('city', '=', 'Bucharest')]
[('temperature', '=', 16), ('city', '=', 'London')]
[('temperature', '<=', 29), ('city', '=', 'Madrid')]
[('temperature', '>', 19), ('city', '=', 'Berlin')]
[('temperature', '<=', 17), ('city', '=', 'Amsterdam')]
[('temperature', '>=', 25), ('city', '=', 'Budapest')]
[('temperature', '>=', 27), ('city', '=', 'Amsterdam')]
[('temperature', '>', 24), ('city', '=', 'Berlin')]
[('temperature', '>=', 6), ('city', '=', 'Budapest')]
[('temperature', '<', 8), ('city', '=', 'Madrid')]
[('temperature', '=', 3), ('city', '=', 'London')]
[('temperature', '<', 4), ('city', '=', 'Amsterdam')]
[('temperature', '<=', 24), ('city', '=', 'Amsterdam')]
[('temperature', '>=', 25), ('city', '=', 'Budapest')]
[('temperature', '<=', 18), ('city', '=', 'Budapest')]
[('temperature', '<', 5), ('city', '=', 'Berlin')]
[('temperature', '>=', 5), ('city', '=', 'Berlin')]
[('temperature', '>', 23), ('city', '=', 'Budapest')]
[('temperature', '>', 28), ('city', '=', 'Amsterdam')]
[('temperature', '>', 28), ('city', '=', 'London')]
[('temperature', '<', 30), ('city', '=', 'London')]
[('temperature', '<', 14), ('city', '=', 'London')]
[('temperature', '<', 26), ('city', '=', 'Madrid')]
[('temperature', '>', 25), ('city', '=', 'Amsterdam')]
[('temperature', '>=', 17), ('city', '=', 'Budapest')]
[('temperature', '=', 30), ('city', '=', 'Rome')]
[('temperature', '<=', 0), ('city', '=', 'Amsterdam')]
[('temperature', '=', 21), ('city', '=', 'Amsterdam')]
[('temperature', '>', 5), ('city', '=', 'Berlin')]
[('temperature', '<', 26), ('city', '=', 'Budapest')]
[('temperature', '<=', 20), ('city', '=', 'Amsterdam')]
[('temperature', '>', 9), ('city', '=', 'Rome')]
[('temperature', '>', 28), ('city', '=', 'Bucharest')]
[('temperature', '>', 26), ('city', '=', 'London')]
[('temperature', '>=', 20), ('city', '=', 'Bucharest')]
[('temperature', '<=', 5), ('city', '=', 'Budapest')]
[('temperature', '<', 14), ('city', '=', 'Rome')]
[('temperature', '>=', 17), ('city', '=', 'Budapest')]
[('temperature', '<', 25), ('city', '=', 'Berlin')]
[('temperature', '=', 31), ('city', '=', 'Madrid')]
[('temperature', '<', 2), ('city', '=', 'Berlin')]
[('temperature', '=', 10), ('city', '=', 'Madrid')]
[('temperature', '>', 3), ('city', '=', 'Amsterdam')]
[('temperature', '=', 12), ('city', '=', 'Amsterdam')]
[('temperature', '<=', 8), ('city', '=', 'Berlin')]
[('temperature', '>=', 33), ('city', '=', 'Berlin')]
[('temperature', '<', 28), ('city', '=', 'Amsterdam')]
[('temperature', '>', 16), ('city', '=', 'Budapest')]
[('temperature', '=', 0), ('city', '=', 'Berlin')]
[('temperature', '<', 16), ('city', '=', 'Bucharest')]
[('temperature', '>', 10), ('city', '=', 'London')]
[('temperature', '<', 30), ('city', '=', 'Amsterdam')]
[('temperature', '>', 13), ('city', '=', 'Madrid')]
[('temperature', '=', 34), ('city', '=', 'Madrid')]
[('temperature', '>', 0), ('city', '=', 'Rome')]
[('temperature', '>=', 19), ('city', '=', 'London')]
[('temperature', '=', 33), ('city', '=', 'Amsterdam')]
[('temperature', '=', 15), ('city', '=', 'Budapest')]
[('temperature', '<', 35), ('city', '=', 'Madrid')]
[('temperature', '>=', 14), ('city', '=', 'Budapest')]
[('temperature', '=', 33), ('city', '=', 'Amsterdam')]
[('temperature', '<', 15), ('city', '=', 'London')]
[('temperature', '<', 3), ('city', '=', 'Rome')]
[('temperature', '=', 31), ('city', '=', 'Bucharest')]
[('temperature', '>=', 16), ('city', '=', 'Bucharest')]
[('temperature', '>=', 14), ('city', '=', 'Budapest')]
[('temperature', '<=', 1), ('city', '=', 'Madrid')]
[('temperature', '>=', 15), ('city', '=', 'London')]
[('temperature', '<', 22), ('city', '=', 'Madrid')]
[('temperature', '=', 23), ('city', '=', 'Amsterdam')]
[('temperature', '<=', 5), ('city', '=', 'Rome')]
[('temperature', '<', 30), ('city', '=', 'Berlin')]
[('temperature', '>', 6), ('city', '=', 'Budapest')]
[('temperature', '>=', 15), ('city', '=', 'Madrid')]
[('temperature', '=', 26), ('city', '=', 'Berlin')]
[('temperature', '=', 8), ('city', '=', 'London')]
[('temperature', '=', 18), ('city', '=', 'Madrid')]
[('temperature', '>', 12), ('city', '=', 'Bucharest')]
[('temperature', '>=', 7), ('city', '=', 'Madrid')]
[('temperature', '<', 18), ('city', '=', 'London')]
[('temperature', '<=', 9), ('city', '=', 'London')]
[('temperature', '<', 17), ('city', '=', 'Madrid')]
[('temperature', '>=', 13), ('city', '=', 'Amsterdam')]
[('temperature', '>=', 22), ('city', '=', 'Budapest')]
[('temperature', '=', 29), ('city', '=', 'Budapest')]
[('temperature', '>', 19), ('city', '=', 'Amsterdam')]
[('temperature', '>', 29), ('city', '=', 'Madrid')]
[('temperature', '<=', 4), ('city', '=', 'Budapest')]
